claim_id,claim_type,claim_amount,policy_limit,premium,policy_age_days,prior_claims,report_delay_days,police_report
CLM-033372,Property,8696,17392,1392,348,0,2,yes
CLM-002564,Liability,10698,21396,1236,309,0,2,yes
CLM-019488,Property,9069,18138,1356,339,0,2,yes
CLM-043516,Liability,8251,16502,252,63,0,2,yes
CLM-030106,Health,11586,23172,1416,354,0,2,yes
CLM-039930,Liability,8251,16502,1464,366,0,2,yes
CLM-057175,Auto,7517,15034,492,123,0,2,yes
CLM-048461,Property,10444,20888,564,141,0,2,yes
CLM-056902,Health,11586,23172,492,123,0,2,yes
CLM-014007,Property,9069,18138,852,213,0,2,yes
CLM-010605,Health,11586,23172,1188,297,0,2,yes
CLM-040272,Property,9069,18138,1272,318,0,2,yes
CLM-039868,Property,9069,18138,1260,315,0,2,yes
CLM-019310,Property,9069,18138,816,204,0,2,yes
CLM-031990,Auto,9942,19884,1368,342,0,2,yes
CLM-019274,Auto,7517,15034,996,249,0,18,no
CLM-054285,Health,11586,23172,1260,315,0,2,yes
CLM-022025,Liability,8251,16502,1416,354,0,2,yes
CLM-011820,Health,11586,23172,60,15,0,2,yes
CLM-049219,Property,9444,18888,840,210,0,2,yes
CLM-020276,Auto,7517,15034,264,66,0,2,yes
CLM-044970,Health,11586,23172,648,162,0,2,yes
CLM-026234,Property,8696,17392,12,3,0,2,yes
CLM-044519,Property,9069,18138,1068,267,0,2,yes
CLM-021219,Auto,7517,15034,816,204,0,2,yes
CLM-000790,Health,11586,23172,936,234,0,2,yes
CLM-037324,Auto,9942,19884,36,9,0,2,yes
CLM-006283,Property,9069,18138,1500,375,0,2,yes
CLM-024721,Health,11586,23172,528,132,0,2,yes
CLM-053014,Liability,8251,16502,348,87,0,2,yes
CLM-052763,Auto,7517,15034,264,66,0,2,yes
CLM-033890,Property,9069,18138,1392,348,0,2,yes
CLM-030509,Liability,10698,21396,168,42,0,2,yes
CLM-030694,Property,9069,18138,420,105,0,2,yes
CLM-045600,Health,11586,23172,108,27,0,2,yes
CLM-057136,Auto,7773,15546,1032,258,0,2,yes
CLM-000469,Property,9069,18138,456,114,0,2,yes
CLM-012386,Health,11586,23172,96,24,0,2,yes
CLM-003409,Health,11586,23172,960,240,0,2,yes
CLM-057410,Health,11586,23172,360,90,0,2,yes
CLM-054460,Auto,7517,15034,24,6,0,2,yes
CLM-005809,Property,9069,18138,120,30,0,2,yes
CLM-013493,Property,9069,18138,948,237,0,2,yes
CLM-054042,Property,9069,18138,1488,372,0,2,yes
CLM-047748,Liability,8251,16502,1236,309,0,2,yes
CLM-028494,Health,11586,23172,1440,360,0,2,yes
CLM-018113,Auto,7517,15034,204,51,0,2,yes
CLM-053656,Property,10444,20888,384,96,0,2,yes
CLM-007171,Property,9069,18138,1140,285,0,2,yes
CLM-053148,Property,9069,18138,456,114,0,2,yes
CLM-054790,Property,9069,18138,1464,366,0,2,yes
CLM-038050,Property,8696,17392,1284,321,0,18,no
CLM-031521,Property,8696,17392,48,12,0,2,yes
CLM-016985,Auto,7517,15034,12,3,0,2,yes
CLM-010067,Property,8696,17392,312,78,0,2,yes
CLM-017414,Property,9069,18138,1428,357,0,2,yes
CLM-004445,Health,11586,23172,168,42,0,2,yes
CLM-036884,Property,9444,18888,36,9,0,2,yes
CLM-004245,Auto,7517,15034,1188,297,0,2,yes
CLM-055024,Health,11586,23172,1260,315,0,2,yes
CLM-008398,Property,9069,18138,1272,318,0,2,yes
CLM-026348,Property,9069,18138,1284,321,0,2,yes
CLM-005502,Auto,7517,15034,564,141,0,2,yes
CLM-039406,Auto,7517,15034,156,39,0,2,yes
CLM-052699,Property,9069,18138,1284,321,0,2,yes
CLM-034881,Property,8696,17392,288,72,0,2,yes
CLM-015666,Auto,7517,15034,36,9,0,2,yes
CLM-021144,Health,11586,23172,1416,354,0,2,yes
CLM-050854,Property,9069,18138,1452,363,0,2,yes
CLM-026224,Property,8696,17392,468,117,0,2,yes
CLM-056870,Property,9069,18138,216,54,0,2,yes
CLM-024403,Property,9069,18138,1260,315,0,2,yes
CLM-013205,Health,11586,23172,96,24,0,2,yes
CLM-055542,Property,9069,18138,96,24,0,2,yes
CLM-017486,Property,8696,17392,612,153,0,2,yes
CLM-007926,Health,11586,23172,528,132,0,2,yes
CLM-030478,Property,9444,18888,1200,300,0,2,yes
CLM-053348,Property,9069,18138,1140,285,0,2,yes
CLM-008244,Health,11586,23172,756,189,0,2,yes
CLM-023645,Auto,7773,15546,1476,369,0,2,yes
CLM-032499,Property,9069,18138,1356,339,0,2,yes
CLM-052910,Liability,8251,16502,1284,321,0,2,yes
CLM-032784,Property,9444,18888,1296,324,0,18,no
CLM-050528,Health,11586,23172,1308,327,0,2,yes
CLM-037893,Property,9069,18138,696,174,0,2,yes
CLM-033828,Auto,7517,15034,288,72,0,2,yes
CLM-043636,Property,8696,17392,120,30,0,2,yes
CLM-040428,Property,9069,18138,1200,300,0,2,yes
CLM-055394,Auto,7517,15034,516,129,0,2,yes
CLM-002346,Property,9444,18888,216,54,0,2,yes
CLM-043150,Health,11586,23172,1020,255,0,2,yes
CLM-040826,Auto,7517,15034,84,21,0,2,yes
CLM-017108,Property,9069,18138,432,108,0,2,yes
CLM-038508,Health,11586,23172,1284,321,0,18,no
CLM-000158,Property,9069,18138,300,75,0,2,yes
CLM-021047,Health,11586,23172,96,24,0,2,yes
CLM-051882,Health,11586,23172,120,30,0,2,yes
CLM-000307,Health,11586,23172,84,21,0,2,yes
CLM-048919,Auto,7517,15034,396,99,0,2,yes
CLM-016291,Property,9069,18138,264,66,0,2,yes
CLM-004429,Auto,7517,15034,900,225,0,2,yes
CLM-014324,Health,11586,23172,1284,321,0,2,yes
CLM-001898,Property,8696,17392,1404,351,0,2,yes
CLM-014246,Health,11586,23172,444,111,0,2,yes
CLM-054138,Property,9069,18138,1416,354,0,2,yes
CLM-005869,Property,9069,18138,1428,357,0,2,yes
CLM-023313,Property,9069,18138,1284,321,0,2,yes
CLM-008941,Property,9444,18888,876,219,0,2,yes
CLM-020575,Auto,7517,15034,24,6,0,2,yes
CLM-058478,Property,9069,18138,756,189,0,2,yes
CLM-002239,Health,11586,23172,1320,330,0,2,yes
CLM-010102,Health,11586,23172,48,12,0,2,yes
CLM-040437,Health,11586,23172,540,135,0,2,yes
CLM-041036,Liability,8251,16502,120,30,0,2,yes
CLM-040032,Property,9069,18138,120,30,0,2,yes
CLM-032793,Auto,7517,15034,648,162,0,2,yes
CLM-014199,Auto,7517,15034,252,63,0,2,yes
CLM-035581,Auto,9942,19884,1476,369,0,2,yes
CLM-052651,Property,9069,18138,600,150,0,18,no
CLM-056218,Health,11586,23172,1344,336,0,2,yes
CLM-032730,Auto,7517,15034,204,51,0,2,yes
CLM-028010,Auto,7517,15034,624,156,0,2,yes
CLM-027745,Property,9069,18138,1212,303,0,2,yes
CLM-029780,Health,11586,23172,1356,339,0,2,yes
CLM-053718,Health,11586,23172,1380,345,0,2,yes
CLM-005651,Auto,7517,15034,912,228,0,2,yes
CLM-016054,Auto,7517,15034,228,57,0,2,yes
CLM-044292,Auto,7517,15034,816,204,0,2,yes
CLM-009029,Property,8696,17392,1440,360,0,2,yes
CLM-005887,Health,11586,23172,1224,306,0,2,yes
CLM-054532,Health,11586,23172,48,12,0,2,yes
CLM-013157,Health,11586,23172,264,66,0,2,yes
CLM-048420,Auto,7517,15034,864,216,0,2,yes
CLM-013129,Auto,7517,15034,168,42,0,2,yes
CLM-046186,Auto,7517,15034,60,15,0,2,yes
CLM-019899,Auto,7517,15034,228,57,0,2,yes
CLM-057046,Health,11586,23172,1236,309,0,2,yes
CLM-015350,Auto,7517,15034,132,33,0,18,no
CLM-004138,Liability,8251,16502,252,63,0,2,yes
CLM-027891,Health,11586,23172,1284,321,0,2,yes
CLM-050055,Health,11586,23172,120,30,0,2,yes
CLM-001730,Liability,8251,16502,684,171,0,2,yes
CLM-027730,Health,11586,23172,708,177,0,2,yes
CLM-019483,Property,9069,18138,1200,300,0,2,yes
CLM-012968,Property,9444,18888,708,177,0,2,yes
CLM-013497,Property,10444,20888,108,27,0,2,yes
CLM-014054,Health,11586,23172,108,27,0,2,yes
CLM-006708,Health,11586,23172,1224,306,0,2,yes
CLM-008643,Auto,7517,15034,828,207,0,2,yes
CLM-033927,Liability,10698,21396,1284,321,0,2,yes
CLM-017755,Auto,7517,15034,528,132,0,2,yes
CLM-047182,Property,9069,18138,504,126,0,2,yes
CLM-044221,Health,11586,23172,1224,306,0,2,yes
CLM-051041,Auto,7517,15034,36,9,0,2,yes
CLM-028158,Liability,8251,16502,1272,318,0,2,yes
CLM-037561,Property,9069,18138,276,69,0,2,yes
CLM-018765,Health,11586,23172,84,21,0,2,yes
CLM-001049,Health,11586,23172,660,165,0,2,yes
CLM-041393,Auto,9942,19884,1032,258,0,2,yes
CLM-016659,Health,11586,23172,96,24,0,2,yes
CLM-005439,Health,11586,23172,1260,315,0,2,yes
CLM-030385,Health,11586,23172,912,228,0,2,yes
CLM-055981,Property,9069,18138,552,138,0,2,yes
CLM-044338,Property,9069,18138,1344,336,0,2,yes
CLM-029656,Property,9069,18138,612,153,0,2,yes
CLM-052339,Property,9444,18888,984,246,0,2,yes
CLM-026598,Auto,7773,15546,120,30,0,2,yes
CLM-007759,Health,11586,23172,1188,297,0,2,yes
CLM-003138,Property,9069,18138,72,18,0,2,yes
CLM-016665,Liability,9069,18138,72,18,0,2,yes
CLM-046339,Property,10444,20888,1356,339,0,2,yes
CLM-020579,Auto,7517,15034,936,234,0,2,yes
CLM-014476,Property,9444,18888,1284,321,0,18,no
CLM-038773,Property,9069,18138,912,228,0,2,yes
CLM-048963,Health,11586,23172,1212,303,0,2,yes
CLM-053259,Property,8696,17392,288,72,0,2,yes
CLM-044381,Property,9444,18888,120,30,0,2,yes
CLM-013178,Liability,8251,16502,1248,312,0,2,yes
CLM-030127,Property,9444,18888,1308,327,0,2,yes
CLM-007965,Auto,7517,15034,24,6,0,2,yes
CLM-025727,Property,9444,18888,1416,354,0,2,yes
CLM-051353,Property,9069,18138,120,30,0,2,yes
CLM-017632,Auto,7517,15034,36,9,0,2,yes
CLM-010664,Auto,7517,15034,108,27,0,2,yes
CLM-035651,Auto,7517,15034,1032,258,0,2,yes
CLM-048620,Health,11586,23172,156,39,0,2,yes
CLM-022792,Health,11586,23172,120,30,0,2,yes
CLM-007127,Health,11586,23172,1200,300,0,2,yes
CLM-009310,Auto,7517,15034,36,9,0,2,yes
CLM-026567,Property,9069,18138,384,96,0,2,yes
CLM-012599,Auto,7517,15034,600,150,0,2,yes
CLM-020109,Liability,10698,21396,228,57,0,2,yes
CLM-003290,Health,11586,23172,816,204,0,2,yes
CLM-023031,Auto,7773,15546,1380,345,0,2,yes
CLM-051224,Liability,8251,16502,972,243,0,2,yes
CLM-043020,Health,11586,23172,1140,285,0,18,no
CLM-024974,Health,11586,23172,204,51,0,2,yes
CLM-056862,Property,8696,17392,1404,351,0,2,yes
CLM-017989,Auto,7517,15034,228,57,0,2,yes
CLM-014429,Auto,7517,15034,576,144,0,2,yes
CLM-008177,Property,9069,18138,636,159,0,2,yes
CLM-041436,Property,9069,18138,1200,300,0,2,yes
CLM-045298,Auto,7517,15034,324,81,0,2,yes
CLM-022019,Health,11586,23172,120,30,0,2,yes
CLM-019804,Auto,7517,15034,696,174,0,2,yes
CLM-055864,Property,10444,20888,1224,306,0,2,yes
CLM-017852,Property,9444,18888,888,222,0,2,yes
CLM-031664,Auto,7517,15034,1368,342,0,2,yes
CLM-016983,Liability,10698,21396,660,165,0,2,yes
CLM-001727,Liability,8251,16502,600,150,0,2,yes
CLM-001076,Property,9069,18138,1056,264,0,2,yes
CLM-020200,Health,11586,23172,348,87,0,2,yes
CLM-051037,Health,11586,23172,1224,306,0,2,yes
CLM-016806,Health,11586,23172,348,87,0,2,yes
CLM-050905,Auto,7517,15034,192,48,0,2,yes
CLM-021387,Property,9069,18138,1236,309,0,2,yes
CLM-050971,Health,11586,23172,1392,348,0,2,yes
CLM-037703,Auto,7773,15546,1284,321,0,2,yes
CLM-044986,Health,11586,23172,336,84,0,2,yes
CLM-047061,Property,9069,18138,1236,309,0,2,yes
CLM-003591,Auto,7773,15546,1308,327,0,2,yes
CLM-050810,Health,11586,23172,1476,369,0,2,yes
CLM-042615,Health,11586,23172,108,27,0,2,yes
CLM-054971,Auto,7773,15546,588,147,0,2,yes
CLM-019835,Health,11586,23172,540,135,0,2,yes
CLM-015217,Auto,7517,15034,192,48,0,2,yes
CLM-035684,Auto,7517,15034,84,21,0,2,yes
CLM-027896,Auto,7517,15034,1068,267,0,2,yes
CLM-023623,Health,11586,23172,936,234,0,2,yes
CLM-038859,Liability,8251,16502,180,45,0,2,yes
CLM-008852,Auto,7517,15034,192,48,0,2,yes
CLM-052346,Health,11586,23172,1248,312,0,2,yes
CLM-011742,Property,9069,18138,240,60,0,2,yes
CLM-033411,Property,9069,18138,1476,369,0,2,yes
CLM-004886,Health,11586,23172,228,57,0,18,no
CLM-053541,Auto,7517,15034,1044,261,0,2,yes
CLM-053176,Auto,7517,15034,360,90,0,2,yes
CLM-033375,Health,11586,23172,1488,372,0,2,yes
CLM-011747,Property,8696,17392,84,21,0,2,yes
CLM-001231,Property,9069,18138,1248,312,0,2,yes
CLM-004392,Auto,7517,15034,1008,252,0,2,yes
CLM-017125,Auto,7517,15034,108,27,0,2,yes
CLM-009969,Health,11586,23172,372,93,0,2,yes
CLM-057588,Property,9069,18138,252,63,0,2,yes
CLM-020573,Health,11586,23172,1068,267,0,2,yes
CLM-012083,Property,9069,18138,1236,309,0,2,yes
CLM-045860,Property,9069,18138,1260,315,0,2,yes
CLM-018711,Property,9069,18138,1452,363,0,2,yes
CLM-046880,Auto,7517,15034,444,111,0,2,yes
CLM-014039,Health,11586,23172,768,192,0,2,yes
CLM-036630,Property,9069,18138,804,201,0,2,yes
CLM-000323,Property,9069,18138,108,27,0,2,yes
CLM-048413,Auto,7517,15034,240,60,0,2,yes
CLM-018552,Property,9069,18138,1488,372,0,2,yes
CLM-010510,Health,11586,23172,996,249,0,2,yes
CLM-029947,Property,9444,18888,1416,354,0,2,yes
CLM-016936,Auto,7517,15034,300,75,0,2,yes
CLM-014891,Health,11586,23172,1380,345,0,2,yes
CLM-016674,Health,11586,23172,1224,306,0,2,yes
CLM-016252,Health,11586,23172,1368,342,0,2,yes
CLM-035725,Auto,7517,15034,180,45,0,2,yes
CLM-011595,Property,9069,18138,288,72,0,2,yes
CLM-004576,Health,11586,23172,1452,363,0,2,yes
CLM-003911,Auto,7517,15034,852,213,0,2,yes
CLM-051781,Property,9069,18138,1404,351,0,2,yes
CLM-013115,Property,9069,18138,1200,300,0,2,yes
CLM-016984,Health,11586,23172,360,90,0,2,yes
CLM-020716,Auto,7517,15034,720,180,0,2,yes
CLM-018345,Health,11586,23172,1440,360,0,2,yes
CLM-051611,Property,9069,18138,600,150,0,2,yes
CLM-005376,Property,9444,18888,636,159,0,2,yes
CLM-038304,Property,9069,18138,120,30,0,2,yes
CLM-018043,Auto,7517,15034,768,192,0,2,yes
CLM-034803,Auto,7517,15034,612,153,0,2,yes
CLM-022484,Property,9069,18138,96,24,0,2,yes
CLM-025325,Property,8696,17392,228,57,0,2,yes
CLM-027892,Property,9444,18888,1296,324,0,2,yes
CLM-045743,Health,11586,23172,1356,339,0,18,no
CLM-013280,Health,11586,23172,1320,330,0,2,yes
CLM-039553,Auto,7517,15034,432,108,0,2,yes
CLM-016065,Auto,7517,15034,1140,285,0,2,yes
CLM-015998,Auto,7517,15034,816,204,0,18,no
CLM-033127,Liability,8251,16502,216,54,0,2,yes
CLM-032851,Auto,7773,15546,1212,303,0,2,yes
CLM-033666,Health,11586,23172,1236,309,0,18,no
CLM-040482,Auto,7773,15546,348,87,0,2,yes
CLM-007447,Property,9069,18138,936,234,0,2,yes
CLM-044014,Health,11586,23172,1404,351,0,2,yes
CLM-051811,Property,9069,18138,1440,360,0,2,yes
CLM-047127,Property,9069,18138,768,192,0,2,yes
CLM-025765,Liability,8251,16502,360,90,0,2,yes
CLM-034760,Auto,7517,15034,576,144,0,2,yes
CLM-027536,Auto,7517,15034,780,195,0,2,yes
CLM-044607,Auto,7517,15034,768,192,0,2,yes
CLM-042853,Auto,7517,15034,132,33,0,2,yes
CLM-035663,Auto,7517,15034,648,162,0,2,yes
CLM-005940,Property,10444,20888,1092,273,0,2,yes
CLM-031704,Auto,7517,15034,84,21,0,2,yes
CLM-052390,Auto,7517,15034,84,21,0,2,yes
CLM-053594,Auto,9942,19884,1224,306,0,2,yes
CLM-008464,Health,11586,23172,132,33,0,2,yes
CLM-036525,Property,9069,18138,288,72,0,2,yes
CLM-026795,Health,11586,23172,612,153,0,2,yes
CLM-016146,Property,8696,17392,816,204,0,2,yes
CLM-032196,Auto,7517,15034,72,18,0,2,yes
CLM-020304,Health,11586,23172,1428,357,0,2,yes
CLM-050863,Liability,9069,18138,1296,324,0,2,yes
CLM-020621,Property,9069,18138,528,132,0,2,yes
CLM-004916,Property,8696,17392,924,231,0,2,yes
CLM-047030,Auto,7517,15034,48,12,0,2,yes
CLM-050474,Auto,7517,15034,1140,285,0,2,yes
CLM-041112,Auto,7773,15546,480,120,0,2,yes
CLM-005002,Health,11586,23172,1416,354,0,2,yes
CLM-001582,Auto,7517,15034,12,3,0,2,yes
CLM-044052,Property,9069,18138,1116,279,0,2,yes
CLM-052872,Property,9069,18138,372,93,0,2,yes
CLM-011319,Property,9444,18888,924,231,0,2,yes
CLM-013598,Property,9444,18888,1464,366,0,2,yes
CLM-009161,Property,10444,20888,168,42,0,2,yes
CLM-011885,Auto,7773,15546,324,81,0,2,yes
CLM-036574,Property,9069,18138,612,153,0,2,yes
CLM-038935,Auto,7517,15034,288,72,0,2,yes
CLM-019582,Property,9069,18138,624,156,0,2,yes
CLM-051460,Property,9069,18138,924,231,0,2,yes
CLM-030907,Property,9069,18138,1296,324,0,18,no
CLM-008019,Property,9444,18888,1248,312,0,2,yes
CLM-041191,Health,11586,23172,1188,297,0,2,yes
CLM-016829,Health,11586,23172,444,111,0,2,yes
CLM-022787,Health,11586,23172,1236,309,0,2,yes
CLM-029979,Health,11586,23172,1248,312,0,2,yes
CLM-047886,Auto,7517,15034,420,105,0,2,yes
CLM-036382,Liability,8251,16502,36,9,0,2,yes
CLM-016401,Auto,7517,15034,648,162,0,2,yes
CLM-056934,Auto,7773,15546,0,0,0,2,yes
CLM-032162,Auto,7517,15034,12,3,0,2,yes
CLM-049471,Property,8696,17392,1236,309,0,2,yes
CLM-032822,Property,9069,18138,228,57,0,2,yes
CLM-008255,Health,11586,23172,1236,309,0,2,yes
CLM-056136,Auto,7773,15546,1104,276,0,2,yes
CLM-008319,Health,11586,23172,12,3,0,2,yes
CLM-043349,Property,9069,18138,1356,339,0,2,yes
CLM-050246,Property,10444,20888,660,165,0,18,no
CLM-055318,Property,9069,18138,924,231,0,2,yes
CLM-051513,Auto,7517,15034,1128,282,0,2,yes
CLM-005612,Liability,8251,16502,1428,357,0,2,yes
CLM-042189,Auto,7517,15034,444,111,0,2,yes
CLM-057207,Property,9069,18138,1284,321,0,2,yes
CLM-056429,Property,9069,18138,852,213,0,2,yes
CLM-035632,Liability,8251,16502,1224,306,0,2,yes
CLM-057405,Property,9069,18138,1272,318,0,18,no
CLM-030259,Health,11586,23172,1200,300,0,2,yes
CLM-028412,Health,11586,23172,300,75,0,2,yes
CLM-001656,Property,9069,18138,1476,369,0,2,yes
CLM-001541,Liability,8251,16502,1320,330,0,2,yes
CLM-035954,Health,11586,23172,1260,315,0,2,yes
CLM-042632,Property,9069,18138,468,117,0,2,yes
CLM-002029,Auto,7517,15034,216,54,0,2,yes
CLM-038901,Health,11586,23172,36,9,0,2,yes
CLM-004015,Auto,7517,15034,84,21,0,2,yes
CLM-034116,Health,11586,23172,1416,354,0,2,yes
CLM-055667,Health,11586,23172,48,12,0,2,yes
CLM-042028,Health,11586,23172,792,198,0,2,yes
CLM-049162,Auto,7517,15034,168,42,0,2,yes
CLM-040889,Auto,9942,19884,252,63,0,2,yes
CLM-031259,Auto,7773,15546,612,153,0,2,yes
CLM-052151,Property,9069,18138,420,105,0,2,yes
CLM-052099,Health,11586,23172,552,138,0,2,yes
CLM-053010,Property,9069,18138,1272,318,0,2,yes
CLM-026551,Auto,7517,15034,1284,321,0,2,yes
CLM-050581,Auto,9942,19884,120,30,0,2,yes
CLM-012859,Auto,7517,15034,720,180,0,2,yes
CLM-024659,Auto,7517,15034,252,63,0,2,yes
CLM-042957,Property,9069,18138,1404,351,0,2,yes
CLM-035427,Auto,7517,15034,36,9,0,2,yes
CLM-003162,Auto,7517,15034,48,12,0,2,yes
CLM-024572,Property,9069,18138,1104,276,0,2,yes
CLM-047767,Health,11586,23172,996,249,0,2,yes
CLM-041711,Auto,7517,15034,288,72,0,2,yes
CLM-052444,Health,11586,23172,1248,312,0,2,yes
CLM-057638,Auto,7517,15034,12,3,0,2,yes
CLM-049545,Liability,8251,16502,396,99,0,2,yes
CLM-025735,Auto,9942,19884,348,87,0,2,yes
CLM-053964,Auto,7517,15034,384,96,0,2,yes
CLM-033577,Property,8696,17392,1332,333,0,2,yes
CLM-030940,Health,11586,23172,108,27,0,2,yes
CLM-044540,Auto,7773,15546,252,63,0,2,yes
CLM-050593,Liability,8251,16502,108,27,0,2,yes
CLM-040815,Property,9069,18138,1260,315,0,2,yes
CLM-005595,Property,9069,18138,516,129,0,2,yes
CLM-032005,Auto,7517,15034,516,129,0,2,yes
CLM-009136,Property,8696,17392,1212,303,0,2,yes
CLM-012344,Property,10444,20888,324,81,0,2,yes
CLM-058340,Health,11586,23172,108,27,0,2,yes
CLM-050785,Auto,7517,15034,960,240,0,2,yes
CLM-031168,Health,11586,23172,696,174,0,2,yes
CLM-028945,Property,9069,18138,444,111,0,2,yes
CLM-021644,Health,11586,23172,96,24,0,2,yes
CLM-051945,Property,8696,17392,1452,363,0,2,yes
CLM-029229,Property,9069,18138,1008,252,0,2,yes
CLM-054319,Auto,7517,15034,72,18,0,18,no
CLM-004550,Property,9444,18888,312,78,0,2,yes
CLM-041274,Property,8696,17392,228,57,0,18,no
CLM-048058,Health,11586,23172,108,27,0,2,yes
CLM-013068,Liability,8251,16502,12,3,0,2,yes
CLM-002470,Auto,7517,15034,816,204,0,2,yes
CLM-020966,Auto,7517,15034,876,219,0,2,yes
CLM-048157,Property,9444,18888,1464,366,0,2,yes
CLM-050538,Liability,8251,16502,948,237,0,2,yes
CLM-025583,Property,9069,18138,1272,318,0,2,yes
CLM-001365,Property,8696,17392,1380,345,0,2,yes
CLM-045768,Property,9069,18138,1392,348,0,2,yes
CLM-058059,Property,9069,18138,852,213,0,2,yes
CLM-023524,Auto,7517,15034,180,45,0,2,yes
CLM-041533,Property,9069,18138,528,132,0,2,yes
CLM-013688,Property,9069,18138,1488,372,0,2,yes
CLM-034077,Property,9444,18888,1380,345,0,2,yes
CLM-020084,Property,8696,17392,144,36,0,2,yes
CLM-052456,Auto,7517,15034,588,147,0,2,yes
CLM-010043,Health,11586,23172,1440,360,0,2,yes
CLM-033036,Auto,7773,15546,1284,321,0,2,yes
CLM-021434,Auto,7773,15546,1212,303,0,2,yes
CLM-024203,Health,11586,23172,1320,330,0,2,yes
CLM-053059,Auto,7517,15034,1092,273,0,2,yes
CLM-051485,Health,11586,23172,672,168,0,2,yes
CLM-057540,Health,11586,23172,0,0,0,2,yes
CLM-000999,Auto,7517,15034,180,45,0,2,yes
CLM-007691,Health,11586,23172,1392,348,0,2,yes
CLM-003627,Property,9069,18138,216,54,0,2,yes
CLM-002491,Property,9069,18138,348,87,0,2,yes
CLM-056764,Auto,7517,15034,816,204,0,2,yes
CLM-050888,Health,11586,23172,828,207,0,2,yes
CLM-051172,Property,8696,17392,12,3,0,2,yes
CLM-001905,Auto,7517,15034,36,9,0,2,yes
CLM-054069,Auto,7517,15034,48,12,0,2,yes
CLM-020181,Property,9069,18138,648,162,0,2,yes
CLM-016319,Property,10444,20888,96,24,0,2,yes
CLM-037864,Property,9069,18138,372,93,0,18,no
CLM-025688,Auto,7517,15034,84,21,0,2,yes
CLM-016701,Property,9444,18888,1404,351,0,2,yes
CLM-033349,Property,9069,18138,84,21,0,2,yes
CLM-023737,Property,9069,18138,1488,372,0,18,no
CLM-021672,Health,11586,23172,684,171,0,2,yes
CLM-038677,Auto,7517,15034,732,183,0,2,yes
CLM-051535,Property,9069,18138,1356,339,0,2,yes
CLM-038059,Property,9069,18138,1404,351,0,2,yes
CLM-005954,Property,9069,18138,24,6,0,2,yes
CLM-022005,Auto,7517,15034,228,57,0,2,yes
CLM-044976,Property,9069,18138,1260,315,0,2,yes
CLM-035855,Health,11586,23172,96,24,0,2,yes
CLM-035120,Property,9069,18138,264,66,0,2,yes
CLM-040979,Health,11586,23172,336,84,0,2,yes
CLM-044527,Auto,9942,19884,192,48,0,2,yes
CLM-038640,Property,9069,18138,1452,363,0,2,yes
CLM-058522,Health,11586,23172,1200,300,0,2,yes
CLM-041077,Health,11586,23172,684,171,0,2,yes
CLM-057290,Auto,7517,15034,780,195,0,2,yes
CLM-021581,Health,11586,23172,1224,306,0,18,no
CLM-005018,Property,8696,17392,84,21,0,2,yes
CLM-009496,Auto,7517,15034,864,216,0,2,yes
CLM-015796,Auto,7517,15034,24,6,0,2,yes
CLM-023717,Auto,7517,15034,972,243,0,2,yes
CLM-013912,Property,9444,18888,1008,252,0,2,yes
CLM-058402,Auto,7517,15034,348,87,0,2,yes
CLM-005350,Liability,8251,16502,1332,333,0,2,yes
CLM-002596,Property,8696,17392,108,27,0,2,yes
CLM-010230,Property,9444,18888,72,18,0,2,yes
CLM-044542,Property,9069,18138,1248,312,0,2,yes
CLM-039047,Liability,8251,16502,696,174,0,2,yes
CLM-047058,Health,11586,23172,852,213,0,18,no
CLM-042931,Property,9069,18138,132,33,0,2,yes
CLM-022822,Auto,7773,15546,1296,324,0,2,yes
CLM-041231,Auto,7517,15034,36,9,0,2,yes
CLM-056366,Health,11586,23172,96,24,0,2,yes
CLM-056237,Auto,7517,15034,384,96,0,2,yes
CLM-043096,Liability,8251,16502,1464,366,0,2,yes
CLM-041122,Property,9069,18138,564,141,0,2,yes
CLM-018954,Property,8696,17392,1236,309,0,2,yes
CLM-017212,Auto,7517,15034,108,27,0,2,yes
CLM-022446,Auto,7517,15034,636,159,0,2,yes
CLM-056310,Auto,7773,15546,156,39,0,2,yes
CLM-022209,Property,9069,18138,36,9,0,2,yes
CLM-044751,Property,9069,18138,1212,303,0,2,yes
CLM-034484,Health,11586,23172,1344,336,0,2,yes
CLM-008975,Property,8696,17392,1392,348,0,2,yes
CLM-004662,Property,8696,17392,1296,324,0,18,no
CLM-058024,Health,11586,23172,1452,363,0,2,yes
CLM-057267,Auto,7517,15034,48,12,0,2,yes
CLM-001074,Property,9069,18138,96,24,0,2,yes
